SKU,Item_Name,Category,Subcategory,Product_Name,Default_Unit,Default_Price,Taxable,Reorder_Point,Date_Added,Last_Updated,Status,Notes,Size,Item_Description,Wholesale_Cost,Retail_Markup,Retail_Price,Unit_Cost,Unit_Price,Last_Invoice_No,Last_Vendor,Last_Received_Date,Supplier_Barcode,QR_Code,QR_Image_Path
PLA-6BC21778,Plant,Plant,Plant,Plant,each,39.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.83,,39.99,12.83,39.99,,Mountain Gardens,2025-12-26,,,
PLA-527B176A,Plant,Plant,Plant,Plant,each,79.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,"24""",Plant,32.0,,79.99,32.0,79.99,,Mountain Gardens,2025-12-26,,,
PLA-609AD321,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,2gal,Plant,15.0,,34.99,15.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-D030E485,Plant,Plant,Plant,Plant,each,39.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,3gal,Plant,14.0,,39.99,14.0,39.99,,Mountain Gardens,2025-12-26,,,
PLA-E3BFEE45,Plant,Plant,Plant,Plant,each,69.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,"24""",Plant,23.0,,69.99,23.0,69.99,,Mountain Gardens,2025-12-26,,,
PLA-998F55DA,Plant,Plant,Plant,Plant,each,39.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,3gal,Plant,15.0,,39.99,15.0,39.99,,Mountain Gardens,2025-12-26,,,
PLA-A6043F38,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,"30""",Plant,23.99,,59.99,23.99,59.99,,Mountain Gardens,2025-12-26,,,
PLA-F0907FD9,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,3gal,Plant,15.68,,59.99,15.68,59.99,,Mountain Gardens,2025-12-26,,,
PLA-FB544498,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,20.0,,49.99,20.0,49.99,,Mountain Gardens,2025-12-26,,,
PLA-9F01C8AD,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,20.0,,59.99,20.0,59.99,,Mountain Gardens,2025-12-26,,,
PLA-286DD2AC,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,6 gal,Plant,23.99,,59.99,23.99,59.99,,Mountain Gardens,2025-12-26,,,
PLA-7916BFD5,Plant,Plant,Plant,Plant,each,59.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,20.0,,59.99,20.0,59.99,,Mountain Gardens,2025-12-26,,,
PLA-0E6A2DCB,Plant,Plant,Plant,Plant,each,15.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,,,15.99,,15.99,,Mountain Gardens,2025-12-26,,,
PLA-28F71729,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,18.25,,44.99,18.25,44.99,,Mountain Gardens,2025-12-26,,,
PLA-D590063C,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,11.6,,29.99,11.6,29.99,,Mountain Gardens,2025-12-26,,,
PLA-130FF70A,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,2 gal,Plant,12.75,,29.99,12.75,29.99,,Mountain Gardens,2025-12-26,,,
PLA-BE72D56F,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,19.75,,44.99,19.75,44.99,,Mountain Gardens,2025-12-26,,,
PLA-275B0280,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,2 gal,Plant,10.36,,24.99,10.36,24.99,,Mountain Gardens,2025-12-26,,,
PLA-DEAED6B2,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.75,,34.99,13.75,34.99,,Mountain Gardens,2025-12-26,,,
PLA-BF08BF89,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.5,,29.99,12.5,29.99,,Mountain Gardens,2025-12-26,,,
PLA-2078D957,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,11.15,,24.99,11.15,24.99,,Mountain Gardens,2025-12-26,,,
PLA-2315F05B,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,5.95,,14.99,5.95,14.99,,Mountain Gardens,2025-12-26,,,
PLA-E4B812C7,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,22.25,,49.99,22.25,49.99,,Mountain Gardens,2025-12-26,,,
PLA-71653EFB,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,13.36,,29.99,13.36,29.99,,Mountain Gardens,2025-12-26,,,
PLA-C3D5612F,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:12,2025-12-26 20:32:12,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,19.75,,44.99,19.75,44.99,,Mountain Gardens,2025-12-26,,,
PLA-2D2B8884,Plant,Plant,Plant,Plant,each,32.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,,,32.99,,32.99,,Mountain Gardens,2025-12-26,,,
PLA-FA6373D8,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,11.65,,29.99,11.65,29.99,,Mountain Gardens,2025-12-26,,,
PLA-EDB8DFFE,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,5.45,,14.99,5.45,14.99,,Mountain Gardens,2025-12-26,,,
PLA-D15130AE,Plant,Plant,Plant,Plant,each,31.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,31.99,,31.99,,Mountain Gardens,2025-12-26,,,
PLA-542998E6,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.5,,29.99,12.5,29.99,,Mountain Gardens,2025-12-26,,,
PLA-CE5EDFF9,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,5.1,,14.99,5.1,14.99,,Mountain Gardens,2025-12-26,,,
PLA-A67F2549,Plant,Plant,Plant,Plant,each,39.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,16.0,,39.99,16.0,39.99,,Mountain Gardens,2025-12-26,,,
PLA-94E6BD4D,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,15.0,,34.99,15.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-97A3ED6D,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,14.35,,34.99,14.35,34.99,,Mountain Gardens,2025-12-26,,,
PLA-A9D847C0,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,,Plant,15.0,,34.99,15.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-BFAD854D,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.25,,29.99,13.25,29.99,,Mountain Gardens,2025-12-26,,,
PLA-F93E0C9B,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,14.45,,34.99,14.45,34.99,,Mountain Gardens,2025-12-26,,,
PLA-7FD10EE5,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,15.26,,34.99,15.26,34.99,,Mountain Gardens,2025-12-26,,,
PLA-DB0876F1,Plant,Plant,Plant,Plant,each,19.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,6.93,,19.99,6.93,19.99,,Mountain Gardens,2025-12-26,,,
PLA-FC84F23F,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,19.75,,44.99,19.75,44.99,,Mountain Gardens,2025-12-26,,,
PLA-F5F2BB98,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,2 gal,Plant,8.29,,24.99,8.29,24.99,,Mountain Gardens,2025-12-26,,,
PLA-8B903609,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.75,,29.99,12.75,29.99,,Mountain Gardens,2025-12-26,,,
PLA-F61E20BD,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,13.95,,34.99,13.95,34.99,,Mountain Gardens,2025-12-26,,,
PLA-8C71845C,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,2 gal,Plant,9.2,,24.99,9.2,24.99,,Mountain Gardens,2025-12-26,,,
PLA-C80F5CC3,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.75,,34.99,13.75,34.99,,Mountain Gardens,2025-12-26,,,
PLA-7AD2886D,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,20.25,,49.99,20.25,49.99,,Mountain Gardens,2025-12-26,,,
PLA-01E69622,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,29.99,,29.99,,Mountain Gardens,2025-12-26,,,
PLA-F7DB745F,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,29.99,,29.99,,Mountain Gardens,2025-12-26,,,
PLA-2D646DC3,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,19.75,,44.99,19.75,44.99,,Mountain Gardens,2025-12-26,,,
PLA-9CD79BF4,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,19.75,,44.99,19.75,44.99,,Mountain Gardens,2025-12-26,,,
PLA-67AA07E5,Plant,Plant,Plant,Plant,each,14.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,1 gal,Plant,3.57,,14.99,3.57,14.99,,Mountain Gardens,2025-12-26,,,
PLA-1C5BE634,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,14.5,,34.99,14.5,34.99,,Mountain Gardens,2025-12-26,,,
PLA-144CAEF2,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,29.99,,29.99,,Mountain Gardens,2025-12-26,,,
PLA-D54E8513,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,14.5,,34.99,14.5,34.99,,Mountain Gardens,2025-12-26,,,
PLA-E05E1896,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.75,,34.99,13.75,34.99,,Mountain Gardens,2025-12-26,,,
PLA-36717BA2,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,11.65,,29.99,11.65,29.99,,Mountain Gardens,2025-12-26,,,
PLA-07C5E4E2,Plant,Plant,Plant,Plant,each,49.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,20.25,,49.99,20.25,49.99,,Mountain Gardens,2025-12-26,,,
PLA-BB4E4E89,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,6.43,,24.99,6.43,24.99,,Mountain Gardens,2025-12-26,,,
PLA-3EE8A934,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,9.9,,29.99,9.9,29.99,,Mountain Gardens,2025-12-26,,,
PLA-3C38E9F3,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,14.0,,34.99,14.0,34.99,,Mountain Gardens,2025-12-26,,,
PLA-2229A707,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,11.0,,24.99,11.0,24.99,,Mountain Gardens,2025-12-26,,,
PLA-421A8408,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.75,,34.99,13.75,34.99,,Mountain Gardens,2025-12-26,,,
PLA-806E3C82,Plant,Plant,Plant,Plant,each,24.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,6.43,,24.99,6.43,24.99,,Mountain Gardens,2025-12-26,,,
PLA-E8247168,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,29.99,,29.99,,Mountain Gardens,2025-12-26,,,
PLA-8CD8D5E7,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.75,,34.99,13.75,34.99,,Mountain Gardens,2025-12-26,,,
PLA-E78D4393,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,12.5,,29.99,12.5,29.99,,Mountain Gardens,2025-12-26,,,
PLA-B165A2FA,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,5 gal,Plant,13.95,,34.99,13.95,34.99,,Mountain Gardens,2025-12-26,,,
PLA-4A2AA1C0,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,,,29.99,,29.99,,Mountain Gardens,2025-12-26,,,
PLA-646B8142,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,11.65,,29.99,11.65,29.99,,Mountain Gardens,2025-12-26,,,
PLA-61F2423D,Plant,Plant,Plant,Plant,each,29.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,9.2,,29.99,9.2,29.99,,Mountain Gardens,2025-12-26,,,
PLA-994AAB90,Plant,Plant,Plant,Plant,each,44.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,19.75,,44.99,19.75,44.99,,Mountain Gardens,2025-12-26,,,
PLA-4BC328C7,Plant,Plant,Plant,Plant,each,34.99,Y,5,2025-12-26 20:32:13,2025-12-26 20:32:13,Active,Imported from mountain_gardens_premium_import_final.csv,3 gal,Plant,13.75,,34.99,13.75,34.99,,Mountain Gardens,2025-12-26,,,
